"","X1","doc_id","Date","pr_nr","pr_date","short_text","docket_nb","date","year","pr_dummy","decision_type","second_senate_dummy","chamber_decision","unanimous","sep_op","oral","bvr","bvl","bvq","bvc","bve","bvf","bvb","bvg","bvk","bvh","bvm","bvn","pbvu","bvp","unsuc_dec","uncons","hyp_time_minus","prior_attention","count","lower_co_uncons","status_quo"
"66",66,"19971216_1bvl000389.txt",19971216,"30/1998","25. Maerz 1998","Kindererziehungszeiten-Rente fuer nach 1920 geborene Muetter darf auf Sozialhilfe angerechnet werdenSiehe auchPressemitteilung Nr. 30/1998 vom 25. Maerz 1998
","1 BvL 3/89",1997-12-16 01:00:00,1997,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1997-12-06 01:00:00,0,4660,0,0
"67",67,"19971221_2bvl000695.txt",19971221,"21/1998","4. Maerz 1998","Zur Fortgeltung von DDR-StrafvorschriftenSiehe auchPressemitteilung Nr. 21/1998 vom 4. Maerz 1998
","2 BvL 6/95",1997-12-21 01:00:00,1997,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1997-12-11 01:00:00,0,2692,1,0
"68",68,"19980108_1bvr039096.txt",19980108,NA,NA,"Keine Verletzung des Persoenlichkeitsrechts iSv GG Art 2 Abs 1 iVm GG Art 1 Abs 1 durch Verwendung eines Personalfragebogens zur ueberpruefung des aus der DDR uebernommenen paedagogischen Personals
","1 BvR 390/96",1998-01-08 01:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997-12-29 01:00:00,0,723,0,0
"69",69,"19980108_1bvr187294.txt",19980108,NA,NA,"Keine verfassungsrechtlich erhebliche Benachteiligung nichtehelicher Lebensgemeinschaften gegenueber ehelichen Lebensgemeinschaften durch die Regelung des BAT § 52 Abs 2 Buchst e  zum Sonderurlaub bei der Niederkunft der Partnerin
","1 BvR 1872/94",1998-01-08 01:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1997-12-29 01:00:00,0,703,0,0
"70",70,"19980114_1bvr186193.txt",19980114,"16/1998","26. Februar 1998","Titelseiten von Presseerzeugnissen muessen nicht von Gegendarstellungen oder Richtigstellungen freigehalten werdenSiehe auchPressemitteilung Nr. 16/1998 vom 26. Februar 1998
","1 BvR 1861/93",1998-01-14 01:00:00,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,10057,0,0
"71",71,"19980114_1bvr199594.txt",19980114,"17/1998","26. Februar 1998","Erfolglose Verfassungsbeschwerde gegen Saarlaendisches PressegesetzSiehe auchPressemitteilung Nr. 17/1998 vom 26. Februar 1998
","1 BvR 1995/94",1998-01-14 01:00:00,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,3837,0,0
"72",72,"19980114_2bvc001596.txt",19980114,NA,NA,"
","2 BvC 15/96",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,207,0,0
"73",73,"19980114_2bvc001996.txt",19980114,NA,NA,"
","2 BvC 19/96",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,153,0,0
"74",74,"19980114_2bvc002096.txt",19980114,NA,NA,"
","2 BvC 20/96",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,166,0,0
"75",75,"19980114_2bvc002196.txt",19980114,NA,NA,"
","2 BvC 21/96",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,174,0,0
"76",76,"19980114_2bvc002296.txt",19980114,NA,NA,"
","2 BvC 22/96",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,155,0,0
"77",77,"19980114_2bvc002496.txt",19980114,NA,NA,"
","2 BvC 24/96",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,160,0,0
"78",78,"19980114_2bvc002596.txt",19980114,NA,NA,"
","2 BvC 25/96",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-01-04 01:00:00,1,321,0,0
"79",79,"19980114_2bvp000195.txt",19980114,NA,NA,"
","2 BvP 1/95",1998-01-14 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1998-01-04 01:00:00,1,153,0,0
"80",80,"19980120_2bvh000292.txt",19980120,NA,NA,"
","2 BvH 2/92",1998-01-20 01:00:00,1998,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1998-01-10 01:00:00,1,294,0,0
"81",81,"19980127_1bvl001587.txt",19980127,"29/1998","24. Maerz 1998","Zum Kuendigungsschutz in KleinbetriebenSiehe auchPressemitteilung Nr. 29/1998 vom 24. Maerz 1998
","1 BvL 15/87",1998-01-27 01:00:00,1998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-01-17 01:00:00,0,5797,0,0
"82",82,"19980127_1bvl002293.txt",19980127,NA,NA,"Nichtberuecksichtigung teilzeitbeschaeftigter Arbeitnehmer mit geringfuegiger Arbeitszeit bei der Ermittlung der Beschaeftigtenzahl fuer die Freistellung vom gesetzlichen Kuendigungsschutz bei verfassungskonformer Auslegung mit GG Art 3 Abs 1 vereinbar
","1 BvL 22/93",1998-01-27 01:00:00,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-01-17 01:00:00,0,3556,0,0
"83",83,"19980128_2bvf000392.txt",19980128,"14/1998","20. Februar 1998","Aufgabenerweiterung fuer Bundesgrenzschutz ist verfassungsgemaessSiehe auchPressemitteilung Nr. 14/1998 vom 20. Februar 1998
","2 BvF 3/92",1998-01-28 01:00:00,1998,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1998-01-18 01:00:00,1,11100,0,1
"84",84,"19980217_1bvf000191.txt",19980217,NA,NA,"Vorschriften ueber Kurzberichterstattung im Fernsehen nach WDRG NW § 3a und RdFunkG NW § 3a im wesentlichen verfassungsgemaess - Unentgeltlichkeit der Berichterstattung bei berufsmaessig durchgefuehrten Veranstaltungen mit GG Art 12 Abs 1 unvereinbar: Eingriff in das Grundrecht der Berufsausuebungsfreiheit durch Kurzberichterstattungsrecht aus Gemeinwohlgruenden gerechtfertigt
","1 BvF 1/91",1998-02-17 01:00:00,1998,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1998-02-07 01:00:00,1,14149,0,1
"85",85,"19980218_1bvr131886.txt",19980218,"27/1998","19. Maerz 1998","Erfolglose Verfassungsbeschwerden im Zusammenhang mit der Anrechnung von Einkommen auf HinterbliebenenrentenSiehe auchPressemitteilung Nr. 27/1998 vom 19. Maerz 1998
","1 BvR 1318/86",1998-02-18 01:00:00,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-02-08 01:00:00,1,8986,0,0
"86",86,"19980220_1bvr066194.txt",19980220,NA,NA,"Private Rundfunkanbieter nach bayerischem Medienrecht vom Schutz der Rundfunkfreiheit aus GG Art 5 Abs 1 S 2 umfasst: Gewaehrleistung der Programmfreiheit - Bayerische Landeszentrale fuer neue Medien als oeffentlichrechtliche Traegerin des Rundfunks in Bayern, Wahrnehmung der Programmgestaltung durch private Anbieter
","1 BvR 661/94",1998-02-20 01:00:00,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-02-10 01:00:00,1,6179,0,0
"87",87,"19980226_2bvc002896.txt",19980226,"34/1998","7. April 1998","Der Sitz eines direkt gewaehlten Abgeordneten des Bundestags darf nach dessen Ausscheiden nicht aus der Landesliste besetzt werden, solange die Partei in dem betreffenden Land ueber ueberhangmandate verfuegt.Siehe auchPressemitteilung Nr. 34/1998 vom 7. April 1998
","2 BvC 28/96",1998-02-26 01:00:00,1998,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1998-02-16 01:00:00,1,5126,0,0
"88",88,"19980310_1bvr017897.txt",19980310,"51/1998","13. Mai 1998","Einkommensabhaengige Staffelung von Kindergartenbeitraegen ist verfassungsgemaessSiehe auchPressemitteilung Nr. 51/1998 vom 13. Mai 1998
","1 BvR 178/97",1998-03-10 01:00:00,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-02-28 01:00:00,0,5793,0,0
"89",89,"19980310_1bvr165194.txt",19980310,NA,NA,"Erneute Wiederholung der einstweiligen Anordnung, den Vollzug der Neuregelung ueber die Abgabe von Arzneimitteln zur klinischen Pruefung vorlaeufig auszusetzen
","1 BvR 1651/94",1998-03-10 01:00:00,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-02-28 01:00:00,0,209,0,0
"90",90,"19980323_1bvr223197.txt",19980323,NA,NA,"
","1 BvR 2231/97",1998-03-23 01:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-13 01:00:00,1,2279,0,0
"91",91,"19980324_1bvl000692.txt",19980324,NA,NA,"Verfassungsmaessigkeit der Einschraenkung des Krankengeldanspruchs nach SGB 5 § 48 Abs 2 durch das Gesundheits-Reformgesetz: Neuregelung im Hinblick auf die Aufgabenverteilung zwischen Kranken- und Rentenversicherung durch Gruende des oeffentlichen Interesses gerechtfertigt, verhaeltnismaessig und bzgl der unechten Rueckwirkung mit dem Vertrauensschutzprinzip vereinbar
","1 BvL 6/92",1998-03-24 01:00:00,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-03-14 01:00:00,1,4446,0,0
"92",92,"19980324_1bvr013196.txt",19980324,"56/1998","27. Mai 1998","Erfolgreiche Verfassungsbeschwerde gegen Verbot, im Zusammenhang mit Missbrauchsvorwurf gegen den Vater den eigenen Namen zu nennenSiehe auchPressemitteilung Nr. 56/1998 vom 27. Mai 1998
","1 BvR 131/96",1998-03-24 01:00:00,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-14 01:00:00,1,5662,0,0
"93",93,"19980331_2bvr187797.txt",19980331,NA,NA,"Offensichtliche Unbegruendetheit der Verfassungsbeschwerden gegen die Teilnahme Deutschlands an der Europaeischen Waehrungsunion zum 1999-01-01: Massstab und Ablauf des Eintritts in die dritte Stufe der Waehrungsunion im Maastricht-Vertrag geregelt - Sicherung des Geldeigentums in Verantwortung von Bundesregierung und Parlament
","2 BvR 1877/97",1998-03-31 02:00:00,1998,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-21 01:00:00,1,9265,0,0
"94",94,"19980401_2bve000198.txt",19980401,"35/1998","8. April 1998","Erfolglose Klage des Abgeordneten Dr. GysiSiehe auchPressemitteilung Nr. 35/1998 vom 8. April 1998
","2 BvE 1/98",1998-04-01 02:00:00,1998,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1998-03-22 01:00:00,1,2563,0,0
"95",95,"19980406_1bvr027191.txt",19980406,NA,NA,"Zu Annahmevoraussetzungen und zur Zulaessigkeit von Verfassungsbeschwerden, hier bei Behauptung der unrichtigen Besetzung des Gerichts ""auf Verdacht""
","1 BvR 271/91",1998-04-06 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-27 01:00:00,1,1111,0,0
"96",96,"19980406_1bvr219497.txt",19980406,NA,NA,"Verletzung des Anspruchs auf Gewaehrung rechtlichen Gehoers und auf ein faires Verfahren durch Zurueckweisung verspaeteter Beweisantraege in einem Zivilprozess
","1 BvR 2194/97",1998-04-06 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-27 01:00:00,1,2302,0,0
"97",97,"19980408_1bvl001690.txt",19980408,"68/1998","19. Juni 1998","Zur Frage, ob fruehere Beamtinnen trotz Erhalt einer Abfindung Beitraege zur gesetzlichen Rentenversicherung nachentrichten koennenSiehe auchPressemitteilung Nr. 68/1998 vom 19. Juni 1998
","1 BvL 16/90",1998-04-08 02:00:00,1998,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-03-29 01:00:00,1,5472,0,0
"98",98,"19980408_1bvr168093.txt",19980408,NA,NA,"Sachenrechtsmoratorium fuer im Beitrittsgebiet belegene Grundstuecke im Hinblick auf die Eigentumsgarantie des GG Art 14 Abs 1: Beschraenkungen der Befugnisse der Grundstueckseigentuemer durch Moratoriumsloesung von 1992 gem BGBEG Art 233 § 2a  durch Gemeinwohlziele gerechtfertigt - Unvereinbarkeit von BGBEG Art 233 § 2a Abs 8 S 1  mit GG Art 14 Abs 1 durch den Ausschluss gesetzlicher Nutzungsentgeltansprueche fuer die  Zeit von 1992-07-22 bis 1994-12-31
","1 BvR 1680/93",1998-04-08 02:00:00,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1998-03-29 01:00:00,1,11639,0,1
"99",99,"19980408_1bvr177396.txt",19980408,NA,NA,"Verfassungswidrigkeit des Sozietaetsverbots zwischen Anwaltsnotaren und Wirtschaftspruefern: Gesetzesvorbehalt bei Regelungen der Berufsausuebung - keine Rechtfertigung fuer Ungleichbehandlung von Steuerberatern und Wirtschaftspruefern hinsichtlich der Sozietaetsfaehigkeit mit Anwaltsnotaren
","1 BvR 1773/96",1998-04-08 02:00:00,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-29 01:00:00,1,6977,0,0
"100",100,"19980409_1bvr041587.txt",19980409,NA,NA,"Zivilgerichtliche Auslegung bezueglich Verpflichtung des Bauherrn zur Veraeusserung oeffentlich gefoerderter Bergarbeitermietwohnung an Erstmieter mit GG Art 14 vereinbar - Angemessenheit des Kaufpreises
","1 BvR 415/87",1998-04-09 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-30 02:00:00,1,5748,0,0
"101",101,"19980409_1bvr041687.txt",19980409,NA,NA,"
","1 BvR 416/87",1998-04-09 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-03-30 02:00:00,1,5532,0,0
"102",102,"19980424_1bvr058788.txt",19980424,NA,NA,"Keine Verletzung von GG Art 14 Abs 1 S 1 durch gerichtliche Entscheidungen zum Verguetungsanspruch wegen einer Arbeitnehmererfindung
","1 BvR 587/88",1998-04-24 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-04-14 02:00:00,0,4351,0,0
"103",103,"19980424_2bvr159896.txt",19980424,NA,NA,"Wegen Fristversaeumnis unzulaessige Verfassungsbeschwerde gegen die Versagung vorlaeufigen Rechtsschutzes im Asylfolgeverfahren
","2 BvR 1598/96",1998-04-24 02:00:00,1998,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-04-14 02:00:00,0,815,0,0
"104",104,"19980429_1bvl002593.txt",19980429,NA,NA,"Unzulaessige Richtervorlage mangels Entscheidungserheblichkeit der zur Pruefung gestellten Vorschrift des BErzGG § 6 Abs 2 Nr 4 - Benachteiligung von Erziehungsgeldberechtigten bei Einkommensanrechnung
","1 BvL 25/93",1998-04-29 02:00:00,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-04-19 02:00:00,0,3861,0,0
"105",105,"19980429_2bvk000295.txt",19980429,NA,NA,"
","2 BvK 2/95",1998-04-29 02:00:00,1998,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1998-04-19 02:00:00,0,272,0,0
"106",106,"19980507_2bvr187691.txt",19980507,NA,NA,"Verfassungswidrigkeit landesrechtlicher Abfallabgaben durch uebergriff der Lenkungswirkung in den vom Bundesgesetzgeber geregelten Bereich der Abfallwirtschaft: Kollision zwischen Sachregelung des Bundesgesetzgebers und Erhebung einer Abgabe durch den Landesgesetzgeber - Widerspruch der abgabenrechtlichen Lenkung der Abfallabgabengesetze BW, HE, ND und SH zu dem im Bundes- Immissionsschutzrecht geregelten Kooperationskonzept
","2 BvR 1876/91",1998-05-07 02:00:00,1998,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1998-04-27 02:00:00,1,7461,0,1
"107",107,"19980507_2bvr199195.txt",19980507,NA,NA,"Verfassungswidrigkeit einer kommunalen Verpackungsteuer : Verfassungsmaessigkeit von Lenkungsteuern, die jedoch nicht den Regelungen oder Regelungskonzepten des Sachgesetzgebers widersprechen duerfen  - Steuer- und Sachgesetzgebungskompetenz jeweils eigenstaendige Regelungsbereiche
","2 BvR 1991/95",1998-05-07 02:00:00,1998,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1998-04-27 02:00:00,1,9506,0,1
"108",108,"19980526_1bvl001194.txt",19980526,NA,NA,"Selbstablehnung eines Richters des BVerfG: Besorgnis der Befangenheit wegen frueherer wissenschaftlicher aeusserungen zu verfahrensrelevanten Fragen, hier zur ueberfuehrung von Anspruechen und Anwartschaften aus den geschlossenen Zusatz- und Sonderversorgungssystemen der DDR in die Rentenversicherung der BRD
","1 BvL 11/94",1998-05-26 02:00:00,1998,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-05-16 02:00:00,0,1568,0,0
"109",109,"19980527_2bve000298.txt",19980527,NA,NA,"Ablehnung einstweiliger Anordnung im Organstreitverfahren: Unbegruendetheit des Antrags bzgl der Veroeffentlichung eines Bundestagsausschussberichtes ueber eine inoffizielle Taetigkeit eines Bundestagsabgeordneten fuer das MfS
","2 BvE 2/98",1998-05-27 02:00:00,1998,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1998-05-17 02:00:00,0,2079,0,0
"110",110,"19980528_1bvr032998.txt",19980528,"72/1998","26. Juni 1998","Unzulaessige Verfassungsbeschwerde im Zusammenhang mit ""Behindertenurteil""Siehe auchPressemitteilung Nr. 72/1998 vom 26. Juni 1998
","1 BvR 329/98",1998-05-28 02:00:00,1998,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-05-18 02:00:00,0,1880,0,0
"111",111,"19980604_1bvr007498.txt",19980604,NA,NA,"Unzumutbar strenge Anforderungen an die Begruendung der Kuendigung eines Mietverhaeltnisses gem BGB § 564b Abs 2 Nr 3 S 1 mit Eigentumsgarantie und Rechtsschutzgarantie unvereinbar
","1 BvR 74/98",1998-06-04 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-05-25 02:00:00,0,840,0,0
"112",112,"19980604_1bvr157594.txt",19980604,NA,NA,"Unzumutbar strenge Anforderungen an die Begruendung der Kuendigung eines Mietverhaeltnisses gem BGB § 564b Abs 3 mit Eigentumsgarantie unvereinbar
","1 BvR 1575/94",1998-06-04 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-05-25 02:00:00,0,2021,0,0
"113",113,"19980605_1bvr230696.txt",19980605,NA,NA,"Nochmalige Wiederholung der eA, Teile des Bayerischen Schwangerenhilfeergaenzungsgesetzes vorlaeufig auszusetzen
","1 BvR 2306/96",1998-06-05 02:00:00,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-05-26 02:00:00,0,370,0,0
"114",114,"19980605_2bvl000297.txt",19980605,"107/1998","1. Oktober 1998","Zur Verfassungsmaessigkeit der Inkompatibilitaetsregelung (Unvereinbarkeit von Amt und Mandat) im Berliner LandeswahlgesetzSiehe auchPressemitteilung Nr. 107/1998 vom 1. Oktober 1998
","2 BvL 2/97",1998-06-05 02:00:00,1998,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-05-26 02:00:00,0,6278,0,0
"115",115,"19980609_1bvr222694.txt",19980609,NA,NA,"Einschraenkung der Befugnis des BND zur Verwendung (G10 Art 1 § 3 Abs 3 S 1) und Weitergabe (G10 Art 1 § 3 Abs 5 S 1) von Daten, die bei der ueberwachung des Fernmeldeverkehrs aufgrund sog verdachtsloser Rasterfahndung erlangt werden
","1 BvR 2226/94",1998-06-09 02:00:00,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-05-30 02:00:00,0,187,0,0
"116",116,"19980615_1bvr050497.txt",19980615,NA,NA,"Keine Verletzung der Vorlagepflicht eines letztinstanzlichen Gerichts iSv EWGVtr Art 177 Abs 3 bei hinreichender Klaerung der Rechtsfrage durch den EuGH
","1 BvR 504/97",1998-06-15 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-06-05 02:00:00,0,865,0,0
"117",117,"19980617_2bvr185394.txt",19980617,NA,NA,"
","2 BvR 1853/94",1998-06-17 02:00:00,1998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-06-07 02:00:00,0,150,0,0
"118",118,"19980622_2bvr151693.txt",19980622,NA,NA,"Zurueckweisung von Erinnerungen im Verfassungsbeschwerdeverfahren: Erstattungsfaehigkeit notwendiger Auslagen einer zweckentsprechenden Rechtsverfolgung unter Beruecksichtigung der Besonderheiten des verfassungsgerichtlichen Verfahrens
","2 BvR 1516/93",1998-06-22 02:00:00,1998,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-06-12 02:00:00,0,1886,0,0
"119",119,"19980624_1bvr038092.txt",19980624,NA,NA,"Keine Verletzung der Eigentumsgarantie durch fachgerichtliche Versagung einer Entschaedigung bei selbstveranlasster aenderung eines Baulinienplans durch Eigentuemer
","1 BvR 380/92",1998-06-24 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-06-14 02:00:00,1,1593,0,0
"120",120,"19980701_2bvr044190.txt",19980701,NA,NA,"Verfassungsrechtliche Anforderungen an die Hoehe des fuer Gefangenenarbeit im Strafvollzug gewaehrten Entgelts unter Beachtung des vom Gesetzgeber entwickelten Resozialisierungskonzepts
","2 BvR 441/90",1998-07-01 02:00:00,1998,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1998-06-21 02:00:00,1,17274,0,1
"121",121,"19980706_1bvr121090.txt",19980706,NA,NA,"
","1 BvR 1210/90",1998-07-06 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-06-26 02:00:00,1,850,0,0
"122",122,"19980714_1bvr164097.txt",19980714,NA,NA,"Keine Grundrechtsverletzung durch Einfuehrung der Neuregelung der deutschen Rechtschreibung in den Schulen: Entscheidung ueber Verfassungsbeschwerde trotz Ruecknahme - elterliches Erziehungsrecht und staatlicher Erziehungsauftrag gleichgeordnet  - kein Regelungsverbot des Staates fuer gestaltende Eingriffe in die Schreibung bei fehlender verfassungsrechtlicher Ermaechtigung
","1 BvR 1640/97",1998-07-14 02:00:00,1998,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-07-04 02:00:00,1,15868,0,0
"123",123,"19980715_1bvr155489.txt",19980715,"130/1998","25. November 1998","Gesetzliche Regelung ueber die Altersversorgung von Arbeitnehmern des oeffentlichen Dienstes bei vorzeitigem Ausscheiden ist mit dem Grundgesetz unvereinbarSiehe auchPressemitteilung Nr. 130/1998 vom 25. November 1998
","1 BvR 1554/89",1998-07-15 02:00:00,1998,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1998-07-05 02:00:00,1,12977,0,1
"124",124,"19980716_2bvr195395.txt",19980716,"109/1998","6. Oktober 1998","Verletzungen der Grundsaetze der allgemeinen, unmittelbaren, freien, gleichen und geheimen Wahl koennen bei Wahlen in den Laendern nicht mit der Verfassungsbeschwerde zum Bundesverfassungsgericht geruegt werden. Die Laender sind im Rahmen ihrer Verfassungsautonomie fuer einen subjektiv-rechtlichen Schutz des Wahlrechts zu den Volksvertretungen in ihrem jeweiligen Verfassungsraum allein zustaendigSiehe auchPressemitteilung Nr. 109/1998 vom 6. Oktober 1998
","2 BvR 1953/95",1998-07-16 02:00:00,1998,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-07-06 02:00:00,1,6888,0,0
"125",125,"19980720_2bve000298.txt",19980720,NA,NA,"Zum Umfang verfassungsgerichtlicher Kontrolle der abschliessenden Feststellungen einer Abgeordnetenueberpruefung nach AbgG § 44b: aufgrund Stimmengleichheit keine Verletzung des verfassungsrechtlichen Abgeordnetenstatus durch Bericht des Bundestagsausschusses zur ueberpruefung auf eine Taetigkeit fuer den Staatssicherheitsdienst der DDR - verfassungsrechtliche ueberpruefung der Feststellungen des Ausschusses an Hand objektiver Kriterien im Hinblick auf eine Verletzung mandatsschuetzender Verfahrensvorschriften und eine ueberschreitung des Untersuchungsauftrags
","2 BvE 2/98",1998-07-20 02:00:00,1998,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1998-07-10 02:00:00,1,9104,0,0
"126",126,"19980722_1bvr118390.txt",19980722,NA,NA,"Zurueckweisung einer Erinnerung im Verfassungsbeschwerdeverfahren: Erstattungsfaehigkeit notwendiger Auslagen nur fuer zweckentsprechende Rechtsverfolgung
","1 BvR 1183/90",1998-07-22 02:00:00,1998,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1998-07-12 02:00:00,1,1016,0,0
"127",127,"19980723_1bvr241997.txt",19980723,NA,NA,"Wegen Subsidiaritaet unzulaessige Verfassungsbeschwerde
","1 BvR 2419/97",1998-07-23 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-07-13 02:00:00,1,363,0,0
"128",128,"19980729_1bvr105091.txt",19980729,NA,NA,"
","1 BvR 1050/91",1998-07-29 02:00:00,1998,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-07-19 02:00:00,1,300,0,0
"129",129,"19980817_2bvr120698a.txt",19980817,NA,NA,"Verwerfung des Widerspruchs gegen eA, die Rueckfuehrung von Kindern nach dem Haager uebereinkommen vorlaeufig auszusetzen
","2 BvR 1206/98",1998-08-17 02:00:00,1998,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1998-08-07 02:00:00,0,595,0,0
